SSA,SSA-ids,USA,VP,asr,asr-conf,asr-dist,asr-time,attempt,avg-asr-conf,avg-asr-dist,avg-length,barge-in,count-SSA-ASKCONFIRM,count-SSA-ASKFORINFO,count-SSA-CONFIRM,count-SSA-DETAILS,count-SSA-INFO,count-SSA-NAV,count-SSA-SORRY,count-SSA-WELCOME,count-barge-in,count-words-sum,count-words-system,count-words-user,end,label,length,rating,rating-1,rating-backup,rating-avgLinear,rating-closest,rating-closestAfter,rating-complete,rating-latest,rating-latestInTurn,speakers,start,task,text-system,text-user,turn,words-sum,words-system,words-user,rating-closestAfterOrLatest,pc-1-1,pc-2-1,pc-2-2,pc-3-1,pc-3-2,pc-3-3,pc-4-1,pc-4-2,pc-4-3,pc-4-4,pc-5-1,pc-5-2,pc-5-3,pc-5-4,pc-5-5,pc-6-1,pc-6-2,pc-6-3,pc-6-4,pc-6-5,pc-6-6,pc-7-1,pc-7-2,pc-7-3,pc-7-4,pc-7-5,pc-7-6,pc-7-7,pc-8-1,pc-8-2,pc-8-3,pc-8-4,pc-8-5,pc-8-6,pc-8-7,pc-8-8,pc-9-1,pc-9-2,pc-9-3,pc-9-4,pc-9-5,pc-9-6,pc-9-7,pc-9-8,pc-9-9,SSA-ASKCONFIRM,SSA-ASKFORINFO,SSA-DETAILS,SSA-INFO,SSA-NAV,SSA-SORRY,SSA-WELCOME
,0,3,2,,0,-1,,1,68.4,4.6,7.5957446809,0,3,9,0,0,6,6,2,1,1,608,574,34,313,261,1,,,4,,,,,4,,u,312,6,,Ja.,261,1,0,1,4,0.1931279085,0.1931279085,1.6597930261,0.1931279085,1.6597930261,1.0663572152,0.1931279085,1.6597930261,1.0663572152,1.4540736843,0.1931279085,1.6597930261,1.0663572152,1.4540736843,-0.1298565618,0.1931279085,1.6597930261,1.0663572152,1.4540736843,-0.1298565618,-0.4682176315,0.1931279085,1.6597930261,1.0663572152,1.4540736843,-0.1298565618,-0.4682176315,-0.3334148123,0.1931279085,1.6597930261,1.0663572152,1.4540736843,-0.1298565618,-0.4682176315,-0.3334148123,0.2797391587,0.1931279085,1.6597930261,1.0663572152,1.4540736843,-0.1298565618,-0.4682176315,-0.3334148123,0.2797391587,-0.0022925695,0,0,0,0,0,0,0
ASKFORINFO WELCOME NAV,1,0,3,,0,-1,,1,,,24,0,0,1,0,0,0,1,0,1,0,52,52,0,24,311,24,2,1,4,4,4,,4,4,4,s,0,1,Herzlich Willkommen beim Kundenservice der Telekom. Schön dass Sie unser Kunde sind. Dieser Anruf ist kostenfrei. Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren. Sie steuern mich indem Sie mit mir sprechen. Wenn Sie wollen unterbrechen Sie mich einfach. Bitte nennen Sie mir jetzt ihr Anliegen.,,311,52,52,0,4,-1.5256698755,-1.5256698755,-0.6858130203,-1.5256698755,-0.6858130203,0.8337451249,-1.5256698755,-0.6858130203,0.8337451249,0.6625851027,-1.5256698755,-0.6858130203,0.8337451249,0.6625851027,1.0541832025,-1.5256698755,-0.6858130203,0.8337451249,0.6625851027,1.0541832025,0.7911023227,-1.5256698755,-0.6858130203,0.8337451249,0.6625851027,1.0541832025,0.7911023227,0.1069787031,-1.5256698755,-0.6858130203,0.8337451249,0.6625851027,1.0541832025,0.7911023227,0.1069787031,0.2715343697,-1.5256698755,-0.6858130203,0.8337451249,0.6625851027,1.0541832025,0.7911023227,0.1069787031,0.2715343697,-0.0188055244,0,1,0,1,1,0,1
INFO ASKFORINFO NAV,14,0,3,,0,-1,,1,,,12.3333333333,0,0,2,0,0,1,2,0,1,0,74,74,0,39,311,10,1,0,2,2,2,,2,2,2,s,29,1,Derzeit bieten wir kein aktuelles Bonusprogramm an. #NS Sie befinden Sich nun wieder am Start. Was kann ich noch für Sie tun?,,311,22,22,0,2,-0.5207528181,-0.5207528181,0.028097025,-0.5207528181,0.028097025,1.2529052153,-0.5207528181,0.028097025,1.2529052153,0.4162189796,-0.5207528181,0.028097025,1.2529052153,0.4162189796,1.0552154398,-0.5207528181,0.028097025,1.2529052153,0.4162189796,1.0552154398,0.5754770124,-0.5207528181,0.028097025,1.2529052153,0.4162189796,1.0552154398,0.5754770124,0.152407358,-0.5207528181,0.028097025,1.2529052153,0.4162189796,1.0552154398,0.5754770124,0.152407358,0.6165582007,-0.5207528181,0.028097025,1.2529052153,0.4162189796,1.0552154398,0.5754770124,0.152407358,0.6165582007,0.0200274711,0,1,0,1,1,0,0
INFO ASKFORINFO,6,0,3,,0,-1,,1,,,12,0,0,3,0,0,2,2,0,1,0,117,117,0,64,311,21,2,1,4,4,,,,4,4,s,43,1,Sie sind für Xtra-Bonus registriert. Ihr aktueller Punktestand neununddreißig Komma fünf. Bitte sagen Sie mir noch was Sie tun möchten. Sie haben jetzt folgende Möglichkeiten. Sie können sich von unserem Bonusprogramm Xtra-Bonus abmelden oder Informationen zu diesem Thema anhören. Was möchten Sie tun?,,311,43,43,0,4,-1.2903210588,-1.2903210588,-0.3299381444,-1.2903210588,-0.3299381444,0.8747922321,-1.2903210588,-0.3299381444,0.8747922321,0.7525851126,-1.2903210588,-0.3299381444,0.8747922321,0.7525851126,0.8845800836,-1.2903210588,-0.3299381444,0.8747922321,0.7525851126,0.8845800836,0.6192577512,-1.2903210588,-0.3299381444,0.8747922321,0.7525851126,0.8845800836,0.6192577512,0.0996416209,-1.2903210588,-0.3299381444,0.8747922321,0.7525851126,0.8845800836,0.6192577512,0.0996416209,0.3059674964,-1.2903210588,-0.3299381444,0.8747922321,0.7525851126,0.8845800836,0.6192577512,0.0996416209,0.3059674964,-0.0688322099,0,1,0,1,0,0,0
,0,0,3,,0,-1,,1,,,9.7142857143,0,0,3,0,0,2,2,0,1,0,128,128,0,73,311,4,,,4,,,,,4,,s,69,1,Möchten Sie Ihr Gespräch mit dem Kundenservice der Telekom jetzt beenden?,,311,11,11,0,4,-0.137129643,-0.137129643,0.4486693857,-0.137129643,0.4486693857,1.3689655994,-0.137129643,0.4486693857,1.3689655994,0.4361495109,-0.137129643,0.4486693857,1.3689655994,0.4361495109,0.9228376674,-0.137129643,0.4486693857,1.3689655994,0.4361495109,0.9228376674,0.4007578109,-0.137129643,0.4486693857,1.3689655994,0.4361495109,0.9228376674,0.4007578109,0.1582852582,-0.137129643,0.4486693857,1.3689655994,0.4361495109,0.9228376674,0.4007578109,0.1582852582,0.7144414792,-0.137129643,0.4486693857,1.3689655994,0.4361495109,0.9228376674,0.4007578109,0.1582852582,0.7144414792,0.077386016,0,0,0,0,0,0,0
,0,0,3,,0,-1,,1,,,8.4444444444,0,0,3,0,0,2,2,0,1,0,144,144,0,82,311,6,2,1,4,4,4,,4,4,4,s,76,1,Vielen Dank für Ihren Anruf beim Kundenservice der Telekom und bis zum nächsten Mal. Auf Wiederhören.,,311,16,16,0,4,-0.2991117964,-0.2991117964,0.393360692,-0.2991117964,0.393360692,1.2836491703,-0.2991117964,0.393360692,1.2836491703,0.5218941388,-0.2991117964,0.393360692,1.2836491703,0.5218941388,0.8690646312,-0.2991117964,0.393360692,1.2836491703,0.5218941388,0.8690646312,0.3981832469,-0.2991117964,0.393360692,1.2836491703,0.5218941388,0.8690646312,0.3981832469,0.1463101314,-0.2991117964,0.393360692,1.2836491703,0.5218941388,0.8690646312,0.3981832469,0.1463101314,0.645146838,-0.2991117964,0.393360692,1.2836491703,0.5218941388,0.8690646312,0.3981832469,0.1463101314,0.645146838,0.0874842136,0,0,0,0,0,0,0
,0,1,3,bonus punkte programm,62,2,27,1,62,2,10.0909090909,0,0,3,0,0,2,2,0,1,0,145,144,1,26,311,2,,,4,,,,,4,,u,24,1,,Bonuspunkteprogramm.,311,1,0,1,4,1.3427343991,1.3427343991,-0.4364808554,1.3427343991,-0.4364808554,0.9294198186,1.3427343991,-0.4364808554,0.9294198186,0.6951489926,1.3427343991,-0.4364808554,0.9294198186,0.6951489926,1.3527293184,1.3427343991,-0.4364808554,0.9294198186,0.6951489926,1.3527293184,0.1546428838,1.3427343991,-0.4364808554,0.9294198186,0.6951489926,1.3527293184,0.1546428838,1.0517400807,1.3427343991,-0.4364808554,0.9294198186,0.6951489926,1.3527293184,0.1546428838,1.0517400807,-0.1059342686,1.3427343991,-0.4364808554,0.9294198186,0.6951489926,1.3527293184,0.1546428838,1.0517400807,-0.1059342686,-0.0354318779,0,0,0,0,0,0,0
,0,2,3,,0,-1,,1,62,2,9.4166666667,0,0,3,0,0,2,2,0,1,0,146,144,2,41,311,2,,,2,,2,,2,2,,u,39,1,,Bonuspunkte.,311,1,0,1,2,0.319934668,0.319934668,0.3235233386,0.319934668,0.3235233386,1.5122831891,0.319934668,0.3235233386,1.5122831891,0.2730984049,0.319934668,0.3235233386,1.5122831891,0.2730984049,1.1365262997,0.319934668,0.3235233386,1.5122831891,0.2730984049,1.1365262997,0.3913533487,0.319934668,0.3235233386,1.5122831891,0.2730984049,1.1365262997,0.3913533487,-0.2082851363,0.319934668,0.3235233386,1.5122831891,0.2730984049,1.1365262997,0.3913533487,-0.2082851363,0.6585935195,0.319934668,0.3235233386,1.5122831891,0.2730984049,1.1365262997,0.3913533487,-0.2082851363,0.6585935195,-0.045726502,0,0,0,0,0,0,0
,0,3,3,ja,80,13,71,1,71,7.5,8.7692307692,0,0,3,0,0,2,2,0,1,0,148,144,4,65,311,1,,,4,,,,,4,,u,64,1,,Nichts weiter.,311,2,0,2,4,2.5864320007,2.5864320007,-1.7897290468,2.5864320007,-1.7897290468,-0.2064336277,2.5864320007,-1.7897290468,-0.2064336277,1.991469739,2.5864320007,-1.7897290468,-0.2064336277,1.991469739,1.1737104326,2.5864320007,-1.7897290468,-0.2064336277,1.991469739,1.1737104326,-0.9953535774,2.5864320007,-1.7897290468,-0.2064336277,1.991469739,1.1737104326,-0.9953535774,1.3444278215,2.5864320007,-1.7897290468,-0.2064336277,1.991469739,1.1737104326,-0.9953535774,1.3444278215,0.9591814304,2.5864320007,-1.7897290468,-0.2064336277,1.991469739,1.1737104326,-0.9953535774,1.3444278215,0.9591814304,0.0403758913,0,0,0,0,0,0,0
,0,3,3,,0,-1,,1,71,7.5,8.2142857143,0,0,3,0,0,2,2,0,1,0,149,144,5,74,311,1,,,4,,,,,4,,u,73,1,,Ja.,311,1,0,1,4,0.3373500879,0.3373500879,0.507316846,0.3373500879,0.507316846,1.4686514765,0.3373500879,0.507316846,1.4686514765,0.4008142954,0.3373500879,0.507316846,1.4686514765,0.4008142954,0.9828015225,0.3373500879,0.507316846,1.4686514765,0.4008142954,0.9828015225,0.2806115514,0.3373500879,0.507316846,1.4686514765,0.4008142954,0.9828015225,0.2806115514,-0.2207780043,0.3373500879,0.507316846,1.4686514765,0.4008142954,0.9828015225,0.2806115514,-0.2207780043,0.6253968123,0.3373500879,0.507316846,1.4686514765,0.4008142954,0.9828015225,0.2806115514,-0.2207780043,0.6253968123,0.0040240543,0,0,0,0,0,0,0
ASKFORINFO WELCOME NAV,1,0,3,,0,-1,,1,,,22,0,0,1,0,0,0,1,0,1,0,53,53,0,22,321,22,2,1,4,4,,,,4,4,s,0,2,#NS Herzlich Willkommen beim Kundenservice der Telekom. Schön dass Sie unser Kunde sind. Dieser Anruf ist kostenfrei. Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren. Sie steuern mich indem Sie mit mir sprechen. Wenn Sie wollen unterbrechen Sie mich einfach. Bitte nennen Sie mir jetzt Ihr Anliegen.,,321,53,53,0,4,-1.4662262148,-1.4662262148,-0.6560570994,-1.4662262148,-0.6560570994,0.8566652725,-1.4662262148,-0.6560570994,0.8566652725,0.6269405564,-1.4662262148,-0.6560570994,0.8566652725,0.6269405564,1.063122808,-1.4662262148,-0.6560570994,0.8566652725,0.6269405564,1.063122808,0.7870850388,-1.4662262148,-0.6560570994,0.8566652725,0.6269405564,1.063122808,0.7870850388,0.11398156,-1.4662262148,-0.6560570994,0.8566652725,0.6269405564,1.063122808,0.7870850388,0.11398156,0.2981819388,-1.4662262148,-0.6560570994,0.8566652725,0.6269405564,1.063122808,0.7870850388,0.11398156,0.2981819388,0.1048049038,0,1,0,1,1,0,1
ASKFORINFO,4,0,3,,0,-1,,1,,,18.6666666667,0,0,2,0,0,0,1,0,1,0,122,122,0,57,321,31,1,0,2,2,2,,2,2,2,s,26,2,Okay Tarife. Hier bei mir können Sie sich allgemein und detailliert über unsere Tarife und Optionen informieren. Für allgemeine Informationen sagen Sie bitte Infos über Tarife oder Infos über Optionen. Wenn Sie etwas Bestimmtes interessiert können Sie das auch gleich direkt in einem kurzen Satz sagen. Zum Beispiel ich möchte Informationen über den Tarif Xtra Nonstop oder ich möchte Infos zu Xtra Weekend. Was kann ich für Sie tun?,,321,69,69,0,2,-2.0852547541,-2.0852547541,-0.8671347422,-2.0852547541,-0.8671347422,0.5291933452,-2.0852547541,-0.8671347422,0.5291933452,0.9578045301,-2.0852547541,-0.8671347422,0.5291933452,0.9578045301,0.8566031254,-2.0852547541,-0.8671347422,0.5291933452,0.9578045301,0.8566031254,0.7727093753,-2.0852547541,-0.8671347422,0.5291933452,0.9578045301,0.8566031254,0.7727093753,0.0640939418,-2.0852547541,-0.8671347422,0.5291933452,0.9578045301,0.8566031254,0.7727093753,0.0640939418,0.0293320629,-2.0852547541,-0.8671347422,0.5291933452,0.9578045301,0.8566031254,0.7727093753,0.0640939418,0.0293320629,0.0053471262,0,1,0,1,0,0,0
SORRY ASKFORINFO,12,0,3,,0,-1,,1,,,13.6,0,0,3,0,0,0,1,1,1,0,145,145,0,71,321,9,,,2,,,,,2,,s,62,2,Entschuldigung ich konnte Sie leider nicht verstehen. Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz. Bitte wiederholen Sie Ihr Anliegen.,,321,23,23,0,2,-0.5190742761,-0.5190742761,0.1972421651,-0.5190742761,0.1972421651,1.1971807595,-0.5190742761,0.1972421651,1.1971807595,0.535818827,-0.5190742761,0.1972421651,1.1971807595,0.535818827,0.9017196491,-0.5190742761,0.1972421651,1.1971807595,0.535818827,0.9017196491,0.4680449605,-0.5190742761,0.1972421651,1.1971807595,0.535818827,0.9017196491,0.4680449605,0.1398241607,-0.5190742761,0.1972421651,1.1971807595,0.535818827,0.9017196491,0.4680449605,0.1398241607,0.5792390314,-0.5190742761,0.1972421651,1.1971807595,0.535818827,0.9017196491,0.4680449605,0.1398241607,0.5792390314,0.0921245412,0,1,0,1,0,1,0
SORRY,9,0,3,,0,-1,,1,,,13.1428571429,0,0,3,0,0,0,1,2,1,0,184,184,0,97,321,21,1,0,2,2,,,,2,2,s,76,2,Es tut mir leid. Ich kann Ihr Anliegen immer noch nicht zuordnen. Bitte sagen Sie entweder einen Satz zum Beispiel ich möchte Informationen über die Tarife oder ein Stichwort zum Beispiel Übersicht Information Bedienungshinweise Änderungen oder sagen Sie Kundenberater.,,321,39,39,0,2,-1.2445501629,-1.2445501629,-0.1310899491,-1.2445501629,-0.1310899491,0.8363522023,-1.2445501629,-0.1310899491,0.8363522023,0.8636310331,-1.2445501629,-0.1310899491,0.8363522023,0.8636310331,0.731681528,-1.2445501629,-0.1310899491,0.8363522023,0.8636310331,0.731681528,0.4982216908,-1.2445501629,-0.1310899491,0.8363522023,0.8636310331,0.731681528,0.4982216908,0.084324057,-1.2445501629,-0.1310899491,0.8363522023,0.8636310331,0.731681528,0.4982216908,0.084324057,0.2794612157,-1.2445501629,-0.1310899491,0.8363522023,0.8636310331,0.731681528,0.4982216908,0.084324057,0.2794612157,-0.1589528479,0,0,0,0,0,1,0
ASKFORINFO,4,0,3,,0,-1,,1,,,14.1111111111,0,0,4,0,0,0,1,2,1,0,235,235,0,134,321,30,1,0,1,1,1,,1,1,1,s,104,2,Gerne. Bitte sagen Sie mir noch was Sie ändern oder einrichten möchten. Änderungen sind möglich bei Tarif Tarifoption Xtra Nonstop Tarifoption Xtra Nonstop Plus Xtra Weekend Xtra Data Xtra Web'n'Walk Starter Bonusprogrammen Xtra Roaming T-Mobile Weltweit für Xtra-Kunden der Rufnummernanzeige oder den Komfortdiensten bei Nichterreichbarkeit wie zum Beispiel Rückruf bei Besetzt.,,321,51,51,0,1,-1.7991961785,-1.7991961785,-0.292925636,-1.7991961785,-0.292925636,0.5337929407,-1.7991961785,-0.292925636,0.5337929407,1.1833977246,-1.7991961785,-0.292925636,0.5337929407,1.1833977246,0.5215737873,-1.7991961785,-0.292925636,0.5337929407,1.1833977246,0.5215737873,0.4649178223,-1.7991961785,-0.292925636,0.5337929407,1.1833977246,0.5215737873,0.4649178223,0.0343201563,-1.7991961785,-0.292925636,0.5337929407,1.1833977246,0.5215737873,0.4649178223,0.0343201563,0.029249342,-1.7991961785,-0.292925636,0.5337929407,1.1833977246,0.5215737873,0.4649178223,0.0343201563,0.029249342,-0.3477213231,0,1,0,1,0,0,0
INFO ASKFORINFO ASKCONFIRM,13,0,3,,0,-1,,1,,,12.8181818182,0,1,5,0,0,1,1,2,1,0,260,260,0,150,321,13,,,1,,,,,1,,s,137,2,Ihr derzeitiger Tarif ist Xtra Nonstop. Möchten Sie jetzt wechseln zum Tarif Xtra Card? Wenn Sie mehr über die Tarife wissen wollen sagen Sie Tarifinformation.,,321,25,25,0,1,-0.7486008913,-0.7486008913,0.4600551882,-0.7486008913,0.4600551882,0.9723471131,-0.7486008913,0.4600551882,0.9723471131,0.9258409244,-0.7486008913,0.4600551882,0.9723471131,0.9258409244,0.5180253727,-0.7486008913,0.4600551882,0.9723471131,0.9258409244,0.5180253727,0.2428465232,-0.7486008913,0.4600551882,0.9723471131,0.9258409244,0.5180253727,0.2428465232,0.0883503186,-0.7486008913,0.4600551882,0.9723471131,0.9258409244,0.5180253727,0.2428465232,0.0883503186,0.3952643145,-0.7486008913,0.4600551882,0.9723471131,0.9258409244,0.5180253727,0.2428465232,0.0883503186,0.3952643145,-0.0678001556,1,1,0,1,0,0,0
,0,0,3,,0,-1,,1,,,12.4615384615,0,1,5,0,0,1,1,2,1,0,310,310,0,174,321,20,1,0,1,1,1,,1,1,1,s,154,2,Xtra Nonstop Xtra Card und Xtra Click. Das sind die Tarife für unsere Xtra-Kunden. Nutzen Sie mit dem Tarif Xtra Nonstop die Vorteile der Option Xtra Nonstop oder der neuen Option Xtra Nonstop Plus sowie der Xtra S_ M_ S_ Sparoption S_ für besonders günstige Gespräche und S_ M_ S_.,,321,50,50,0,1,-1.4339972815,-1.4339972815,0.1560575076,-1.4339972815,0.1560575076,0.6338721868,-1.4339972815,0.1560575076,0.6338721868,1.2309171969,-1.4339972815,0.1560575076,0.6338721868,1.2309171969,0.3542428868,-1.4339972815,0.1560575076,0.6338721868,1.2309171969,0.3542428868,0.2813123085,-1.4339972815,0.1560575076,0.6338721868,1.2309171969,0.3542428868,0.2813123085,0.0484508668,-1.4339972815,0.1560575076,0.6338721868,1.2309171969,0.3542428868,0.2813123085,0.0484508668,0.1232250684,-1.4339972815,0.1560575076,0.6338721868,1.2309171969,0.3542428868,0.2813123085,0.0484508668,0.1232250684,0.1350997583,0,0,0,0,0,0,0
ASKFORINFO NAV,10,0,3,,0,-1,,1,,,11.4666666667,0,1,6,0,0,1,2,2,1,0,330,330,0,186,321,9,,,1,,,,,1,,s,177,2,Es wurden keine Änderungen vorgenommen. #NS Sie befinden sich nun wieder am Start. Was kann ich noch für Sie tun?,,321,20,20,0,1,-0.5391409776,-0.5391409776,0.7816548181,-0.5391409776,0.7816548181,1.0087255294,-0.5391409776,0.7816548181,1.0087255294,1.0068390332,-0.5391409776,0.7816548181,1.0087255294,1.0068390332,0.3634438342,-0.5391409776,0.7816548181,1.0087255294,1.0068390332,0.3634438342,0.0910611922,-0.5391409776,0.7816548181,1.0087255294,1.0068390332,0.3634438342,0.0910611922,0.0853942969,-0.5391409776,0.7816548181,1.0087255294,1.0068390332,0.3634438342,0.0910611922,0.0853942969,0.4286197556,-0.5391409776,0.7816548181,1.0087255294,1.0068390332,0.3634438342,0.0910611922,0.0853942969,0.4286197556,0.0221552793,0,1,0,1,1,0,0
INFO ASKFORINFO NAV,14,0,3,,0,-1,,1,,,11.0588235294,0,1,7,0,0,2,3,2,1,0,360,360,0,203,321,12,1,0,2,2,,,,2,2,s,191,2,Oh das ist nicht nötig. Sie haben die Option Xtra Web'n'Walk Starter gar nicht eingerichtet. #NS Sie befinden sich nun wieder am Start. Was kann ich noch für Sie tun?,,321,30,30,0,2,-0.825213898,-0.825213898,0.6908277634,-0.825213898,0.6908277634,0.8565116265,-0.825213898,0.6908277634,0.8565116265,1.1624523937,-0.825213898,0.6908277634,0.8565116265,1.1624523937,0.2626124754,-0.825213898,0.6908277634,0.8565116265,1.1624523937,0.2626124754,0.0838467327,-0.825213898,0.6908277634,0.8565116265,1.1624523937,0.2626124754,0.0838467327,0.0652300314,-0.825213898,0.6908277634,0.8565116265,1.1624523937,0.2626124754,0.0838467327,0.0652300314,0.3061405891,-0.825213898,0.6908277634,0.8565116265,1.1624523937,0.2626124754,0.0838467327,0.0652300314,0.3061405891,0.092996787,0,1,0,1,1,0,0
NAV,8,0,3,,0,-1,,1,,,11.4736842105,0,1,7,0,0,2,4,2,1,0,425,425,0,234,321,28,1,0,1,1,,,,1,1,s,206,2,Sehr geehrter Kunde leider kommt es derzeit bundesweit zu Serviceeinschränkungen in unserem Mobilfunknetz. Wir arbeiten mit Hochdruck daran um Ihnen das volle Telkom-Mobilfunk-Leistungsspektrum wieder bereitzustellen. Wir bitten um Ihr Verständnis. Gerne. Aber bevor ich Sie mit einem unserer Kundenberater verbinde weise ich Sie darauf hin dass diese Verbindung kostenpflichtig ist. Es werden Ihnen neunundzwanzig Cent die Minute berechnet. Möchten Sie dass ich Sie jetzt verbinde?,,321,65,65,0,1,-2.0143957783,-2.0143957783,0.1000830675,-2.0143957783,0.1000830675,0.2845093803,-2.0143957783,0.1000830675,0.2845093803,1.650824794,-2.0143957783,0.1000830675,0.2845093803,1.650824794,0.0332112852,-2.0143957783,0.1000830675,0.2845093803,1.650824794,0.0332112852,0.1786319129,-2.0143957783,0.1000830675,0.2845093803,1.650824794,0.0332112852,0.1786319129,-0.0098889761,-2.0143957783,0.1000830675,0.2845093803,1.650824794,0.0332112852,0.1786319129,-0.0098889761,-0.1618353084,-2.0143957783,0.1000830675,0.2845093803,1.650824794,0.0332112852,0.1786319129,-0.0098889761,-0.1618353084,0.0632885017,0,0,0,0,1,0,0
ASKFORINFO NAV,10,0,3,,0,-1,,1,,,10.7142857143,0,1,8,0,0,2,5,2,1,0,440,440,0,242,321,6,,,1,,,,,1,,s,236,2,#NS Sie befinden sich nun wieder am Start. Was kann ich noch für Sie tun?,,321,15,15,0,1,-0.3790149022,-0.3790149022,1.1751129483,-0.3790149022,1.1751129483,0.9920096174,-0.3790149022,1.1751129483,0.9920096174,1.1839555062,-0.3790149022,1.1751129483,0.9920096174,1.1839555062,0.1124902193,-0.3790149022,1.1751129483,0.9920096174,1.1839555062,0.1124902193,-0.1193897738,-0.3790149022,1.1751129483,0.9920096174,1.1839555062,0.1124902193,-0.1193897738,0.0695552793,-0.3790149022,1.1751129483,0.9920096174,1.1839555062,0.1124902193,-0.1193897738,0.0695552793,0.4183112678,-0.3790149022,1.1751129483,0.9920096174,1.1839555062,0.1124902193,-0.1193897738,0.0695552793,0.4183112678,0.0609657029,0,1,0,1,1,0,0
,0,0,3,,0,-1,,1,,,10.0434782609,0,1,8,0,0,2,5,2,1,0,451,451,0,249,321,4,2,1,4,4,4,4,4,4,4,s,245,2,Möchten Sie Ihr Gespräch mit dem Kundenservice der Telekom jetzt beenden?,,321,11,11,0,4,-0.2430652458,-0.2430652458,1.297700929,-0.2430652458,1.297700929,1.0409850559,-0.2430652458,1.297700929,1.0409850559,1.1706694479,-0.2430652458,1.297700929,1.0409850559,1.1706694479,0.0892999289,-0.2430652458,1.297700929,1.0409850559,1.1706694479,0.0892999289,-0.1648232082,-0.2430652458,1.297700929,1.0409850559,1.1706694479,0.0892999289,-0.1648232082,0.0736594437,-0.2430652458,1.297700929,1.0409850559,1.1706694479,0.0892999289,-0.1648232082,0.0736594437,0.4590180972,-0.2430652458,1.297700929,1.0409850559,1.1706694479,0.0892999289,-0.1648232082,0.0736594437,0.4590180972,0.0727610569,0,0,0,0,0,0,0
,0,0,3,,0,-1,,1,,,9.64,0,1,8,0,0,2,5,2,1,0,467,467,0,259,321,8,,,4,,,,,4,,s,251,2,Vielen Dank für Ihren Anruf beim Kundenservice der Telekom und bis zum nächsten Mal. Auf Wiederhören.,,321,16,16,0,4,-0.4802279378,-0.4802279378,1.1979879472,-0.4802279378,1.1979879472,0.9206557361,-0.4802279378,1.1979879472,0.9206557361,1.2839425789,-0.4802279378,1.1979879472,0.9206557361,1.2839425789,0.0268162736,-0.4802279378,1.1979879472,0.9206557361,1.2839425789,0.0268162736,-0.1600707429,-0.4802279378,1.1979879472,0.9206557361,1.2839425789,0.0268162736,-0.1600707429,0.0545911307,-0.4802279378,1.1979879472,0.9206557361,1.2839425789,0.0268162736,-0.1600707429,0.0545911307,0.3589534247,-0.4802279378,1.1979879472,0.9206557361,1.2839425789,0.0268162736,-0.1600707429,0.0545911307,0.3589534247,-0.0184046599,0,0,0,0,0,0,0
,0,1,3,tarif,60,0,27,1,60,0,10.1111111111,0,1,8,0,0,2,5,2,1,0,468,467,1,23,321,1,,,4,,,,,4,,u,22,2,,Tarif.,321,1,0,1,4,1.2077499612,1.2077499612,-0.1715690317,1.2077499612,-0.1715690317,1.1292374338,1.2077499612,-0.1715690317,1.1292374338,0.4672857236,1.2077499612,-0.1715690317,1.1292374338,0.4672857236,1.3765349539,1.2077499612,-0.1715690317,1.1292374338,0.4672857236,1.3765349539,0.3287430348,1.2077499612,-0.1715690317,1.1292374338,0.4672857236,1.3765349539,0.3287430348,0.9527375849,1.2077499612,-0.1715690317,1.1292374338,0.4672857236,1.3765349539,0.3287430348,0.9527375849,-0.3484979695,1.2077499612,-0.1715690317,1.1292374338,0.4672857236,1.3765349539,0.3287430348,0.9527375849,-0.3484979695,0.0143747303,0,0,0,0,0,0,0
,0,2,3,,0,-1,,1,60,0,9.8214285714,0,1,8,0,0,2,5,2,1,0,474,467,7,59,321,2,,,2,,2,,2,2,,u,57,2,,In welchem Tarif befinde ich mich?,321,6,0,6,2,1.2234034865,1.2234034865,-0.234094929,1.2234034865,-0.234094929,1.3385640064,1.2234034865,-0.234094929,1.3385640064,0.5860635086,1.2234034865,-0.234094929,1.3385640064,0.5860635086,1.2616036166,1.2234034865,-0.234094929,1.3385640064,0.5860635086,1.2616036166,-0.002662997,1.2234034865,-0.234094929,1.3385640064,0.5860635086,1.2616036166,-0.002662997,-2.1713603211,1.2234034865,-0.234094929,1.3385640064,0.5860635086,1.2616036166,-0.002662997,-2.1713603211,-0.3217222652,1.2234034865,-0.234094929,1.3385640064,0.5860635086,1.2616036166,-0.002662997,-2.1713603211,-0.3217222652,0.055143862,0,0,0,0,0,0,0
,0,2,3,,0,-1,,1,60,0,9.5517241379,0,1,8,0,0,2,5,2,1,0,478,467,11,73,321,2,,,2,,,,,2,,u,71,2,,Welches ist mein Tarif?,321,4,0,4,2,0.8492716461,0.8492716461,0.0912427543,0.8492716461,0.0912427543,1.3666504284,0.8492716461,0.0912427543,1.3666504284,0.546899681,0.8492716461,0.0912427543,1.3666504284,0.546899681,1.1103229755,0.8492716461,0.0912427543,1.3666504284,0.546899681,1.1103229755,0.0859723727,0.8492716461,0.0912427543,1.3666504284,0.546899681,1.1103229755,0.0859723727,-1.3964241107,0.8492716461,0.0912427543,1.3666504284,0.546899681,1.1103229755,0.0859723727,-1.3964241107,0.0395845695,0.8492716461,0.0912427543,1.3666504284,0.546899681,1.1103229755,0.0859723727,-1.3964241107,0.0395845695,0.014240208,0,0,0,0,0,0,0
